data,UTC,TEMP_MAX ,TEMP_MIN,temp
2021/08/16,0900 UTC,15.2,15.1,
2021-08-16,1000 UTC,15.3,15,15.15
2021/08/16,1100 UTC,15.5,15,
2021/08/16,1200 UTC,17.9,15.4,
2021/08/16,1300 UTC,19.7,17.4,
2021/08/16,1400 UTC,20.7,18.4,
2021/08/16,1500 UTC,21,18.3,
2021/08/16,1600 UTC,21.1,16.8,
2021/08/16,1700 UTC,20.2,17.6,
2021/08/16,1800 UTC,19.6,18.1,
2021/08/16,1900 UTC,19.1,17.7,
2021/08/16,2000 UTC,18,17.6,
2021/08/16,2100 UTC,18.1,17.5,
2021/08/16,2200 UTC,17.5,16.9,
2021/08/16,2300 UTC,16.9,16.3,
2021/08/17,0000 UTC,16.3,16.1,
2021/08/17,0100 UTC,16.2,15.5,
2021/08/17,0200 UTC,15.8,15.4,
2021/08/17,0300 UTC,15.5,14.8,
2021/08/17,0400 UTC,14.8,14.3,
2021/08/17,0500 UTC,14.4,14.2,
2021/08/17,0600 UTC,14.2,13.6,
2021/08/17,0700 UTC,13.7,13.3,
2021/08/17,0800 UTC,13.4,12.9,
2021/08/17,0900 UTC,13.5,12.9,
2021-08-17,1000 UTC,13.1,12.8,12.95
2021/08/17,1100 UTC,14.8,12.9,
2021/08/17,1200 UTC,17.6,14.7,
2021/08/17,1300 UTC,20.1,17,
2021/08/17,1400 UTC,22.9,20,
2021/08/17,1500 UTC,26.2,22.6,
2021/08/17,1600 UTC,28,26,
2021/08/17,1700 UTC,29.2,27.5,
2021/08/17,1800 UTC,30,28.8,
2021/08/17,1900 UTC,30.6,29.4,
2021/08/17,2000 UTC,29.8,28.7,
2021/08/17,2100 UTC,28.8,25.7,
2021/08/17,2200 UTC,25.7,24,
2021/08/17,2300 UTC,24,22.5,
2021/08/18,0000 UTC,22.6,21.2,
2021/08/18,0100 UTC,21.7,20.7,
2021/08/18,0200 UTC,20.8,20,
2021/08/18,0300 UTC,20.3,19.4,
2021/08/18,0400 UTC,19.4,18.4,
2021/08/18,0500 UTC,18.5,17.6,
2021/08/18,0600 UTC,17.9,17.3,
2021/08/18,0700 UTC,17.4,16.9,
2021/08/18,0800 UTC,17.3,16.7,
2021/08/18,0900 UTC,16.9,16.3,
2021-08-18,1000 UTC,16.7,16.1,16.4
2021/08/18,1100 UTC,19,16.2,
2021/08/18,1200 UTC,21,18.7,
2021/08/18,1300 UTC,24,21,
2021/08/18,1400 UTC,26.8,23.9,
2021/08/18,1500 UTC,29.3,26.1,
2021/08/18,1600 UTC,30.3,28.8,
2021/08/18,1700 UTC,31,29.4,
2021/08/18,1800 UTC,31.1,29.4,
2021/08/18,1900 UTC,31.3,30.2,
2021/08/18,2000 UTC,30.7,29.2,
2021/08/18,2100 UTC,29.2,27.4,
2021/08/18,2200 UTC,27.5,25.7,
2021/08/18,2300 UTC,25.7,23.7,
2021/08/19,0000 UTC,23.8,23.1,
2021/08/19,0100 UTC,23.5,21.9,
2021/08/19,0200 UTC,22,20.9,
2021/08/19,0300 UTC,21.4,20.8,
2021/08/19,0400 UTC,20.9,19.2,
2021/08/19,0500 UTC,19.2,18.3,
2021/08/19,0600 UTC,18.7,18,
2021/08/19,0700 UTC,18.1,17.3,
2021/08/19,0800 UTC,17.3,16.5,
2021/08/19,0900 UTC,17.1,15.9,
2021-08-19,1000 UTC,16.6,15.9,16.25
2021/08/19,1100 UTC,19.6,16.4,
2021/08/19,1200 UTC,21.5,19.1,
2021/08/19,1300 UTC,24.8,21.3,
2021/08/19,1400 UTC,27.1,24.1,
2021/08/19,1500 UTC,28.7,26.3,
2021/08/19,1600 UTC,29.6,27.9,
2021/08/19,1700 UTC,30.6,29,
2021/08/19,1800 UTC,31.5,30.1,
2021/08/19,1900 UTC,31.1,30,
2021/08/19,2000 UTC,31.6,29.9,
2021/08/19,2100 UTC,30,26.5,
2021/08/19,2200 UTC,26.5,24.2,
2021/08/19,2300 UTC,24.2,23,
2021/08/20,0000 UTC,23.6,22.1,
2021/08/20,0100 UTC,22.9,21.9,
2021/08/20,0200 UTC,22.4,21.1,
2021/08/20,0300 UTC,21.2,19.8,
2021/08/20,0400 UTC,20,19.2,
2021/08/20,0500 UTC,19.4,18.3,
2021/08/20,0600 UTC,18.7,18,
2021/08/20,0700 UTC,18.2,17.2,
2021/08/20,0800 UTC,17.4,16.6,
2021/08/20,0900 UTC,16.9,16.6,
2021-08-20,1000 UTC,17.3,16.8,17.05
2021/08/20,1100 UTC,20.7,17.4,
2021/08/20,1200 UTC,23.3,20.4,
2021/08/20,1300 UTC,24.6,22.8,
2021/08/20,1400 UTC,26.9,24.5,
2021/08/20,1500 UTC,27.6,25.9,
2021/08/20,1600 UTC,28.8,27.1,
2021/08/20,1700 UTC,29.7,28,
2021/08/20,1800 UTC,30,28.5,
2021/08/20,1900 UTC,30.1,28.9,
2021/08/20,2000 UTC,30.1,28.7,
2021/08/20,2100 UTC,28.9,26.7,
2021/08/20,2200 UTC,26.8,25.5,
2021/08/20,2300 UTC,25.5,24.3,
2021/08/21,0000 UTC,24.7,23.8,
2021/08/21,0100 UTC,23.8,22.5,
2021/08/21,0200 UTC,22.9,21.7,
2021/08/21,0300 UTC,22.1,21,
2021/08/21,0400 UTC,21,20.1,
2021/08/21,0500 UTC,20.1,19.1,
2021/08/21,0600 UTC,19.6,18.6,
2021/08/21,0700 UTC,18.7,17.8,
2021/08/21,0800 UTC,18.1,17.6,
2021/08/21,0900 UTC,17.9,17,
2021-08-21,1000 UTC,17,16.6,16.8
2021/08/21,1100 UTC,20.2,17,
2021/08/21,1200 UTC,22,20.1,
2021/08/21,1300 UTC,23.6,21.2,
2021/08/21,1400 UTC,25.9,23,
2021/08/21,1500 UTC,28,25.2,
2021/08/21,1600 UTC,29,27,
2021/08/21,1700 UTC,28.8,27.7,
2021/08/21,1800 UTC,29.2,28.1,
2021/08/21,1900 UTC,28.9,27.9,
2021/08/21,2000 UTC,28.2,27.2,
2021/08/21,2100 UTC,27.2,25.2,
2021/08/21,2200 UTC,25.3,24.2,
2021/08/21,2300 UTC,24.2,23.2,
2021/08/22,0000 UTC,23.4,21.5,
2021/08/22,0100 UTC,21.5,20.3,
2021/08/22,0200 UTC,20.8,20.1,
2021/08/22,0300 UTC,20.4,19.3,
2021/08/22,0400 UTC,19.7,19,
2021/08/22,0500 UTC,19.8,19.2,
2021/08/22,0600 UTC,19.8,18.6,
2021/08/22,0700 UTC,18.6,17.8,
2021/08/22,0800 UTC,17.9,16.9,
2021/08/22,0900 UTC,17.2,16.4,
2021-08-22,1000 UTC,16.9,16.1,16.5
2021/08/22,1100 UTC,18.8,16.8,
2021/08/22,1200 UTC,21.6,18.8,
2021/08/22,1300 UTC,25,21.5,
2021/08/22,1400 UTC,26.8,24.8,
2021/08/22,1500 UTC,27.3,26,
2021/08/22,1600 UTC,28.5,26.9,
2021/08/22,1700 UTC,28.4,27.5,
2021/08/22,1800 UTC,29,27.6,
2021/08/22,1900 UTC,28.8,28.2,
2021/08/22,2000 UTC,28.5,27.7,
2021/08/22,2100 UTC,27.8,26.3,
2021/08/22,2200 UTC,26.3,25.1,
2021/08/22,2300 UTC,25.1,23.6,
2021/08/23,0000 UTC,23.7,21.8,
2021/08/23,0100 UTC,22.1,20.9,
2021/08/23,0200 UTC,21.5,20.4,
2021/08/23,0300 UTC,20.5,19.5,
2021/08/23,0400 UTC,19.6,19.1,
2021/08/23,0500 UTC,19.2,18.6,
2021/08/23,0600 UTC,18.7,17.9,
2021/08/23,0700 UTC,18.3,17.3,
2021/08/23,0800 UTC,17.8,16.8,
2021/08/23,0900 UTC,17,16.3,
2021-08-23,1000 UTC,16.6,16.2,16.4
2021/08/23,1100 UTC,17.9,16.5,
2021/08/23,1200 UTC,20.5,17.9,
2021/08/23,1300 UTC,23.2,20.1,
2021/08/23,1400 UTC,25.8,22.4,
2021/08/23,1500 UTC,28.6,25.3,
2021/08/23,1600 UTC,29.8,27.8,
2021/08/23,1700 UTC,29.9,28.4,
2021/08/23,1800 UTC,30.4,29.3,
2021/08/23,1900 UTC,30.6,29.4,
2021/08/23,2000 UTC,30.2,29,
2021/08/23,2100 UTC,29.1,27.8,
2021/08/23,2200 UTC,27.8,25.5,
2021/08/23,2300 UTC,26,24.2,
2021/08/24,0000 UTC,24.6,22.9,
2021/08/24,0100 UTC,23.3,22.2,
2021/08/24,0200 UTC,22.9,21.5,
2021/08/24,0300 UTC,21.5,20.7,
2021/08/24,0400 UTC,20.8,19.9,
2021/08/24,0500 UTC,20.3,19.4,
2021/08/24,0600 UTC,19.9,19.3,
2021/08/24,0700 UTC,19.7,19.1,
2021/08/24,0800 UTC,19.3,18.8,
2021/08/24,0900 UTC,19.1,18.2,
2021-08-24,1000 UTC,18.5,18.1,18.3
2021/08/24,1100 UTC,19.6,18.4,
2021/08/24,1200 UTC,22.3,19.6,
2021/08/24,1300 UTC,25.2,22.3,
2021/08/24,1400 UTC,27.4,24.7,
2021/08/24,1500 UTC,29.5,26.8,
2021/08/24,1600 UTC,30.9,28.8,
2021/08/24,1700 UTC,31.8,30.2,
2021/08/24,1800 UTC,32.4,30.7,
2021/08/24,1900 UTC,31.8,30.6,
2021/08/24,2000 UTC,31.1,29.8,
2021/08/24,2100 UTC,29.9,27.6,
2021/08/24,2200 UTC,27.7,25.6,
2021/08/24,2300 UTC,25.6,24.4,
2021/08/25,0000 UTC,24.4,23.4,
2021/08/25,0100 UTC,23.5,22.7,
2021/08/25,0200 UTC,22.8,21.6,
2021/08/25,0300 UTC,22.1,21.6,
2021/08/25,0400 UTC,22,21.1,
2021/08/25,0500 UTC,21.4,20,
2021/08/25,0600 UTC,20.8,20.2,
2021/08/25,0700 UTC,20.2,19.1,
2021/08/25,0800 UTC,19.6,18.9,
2021/08/25,0900 UTC,19.2,18.7,
2021-08-25,1000 UTC,18.8,18.2,18.5
2021/08/25,1100 UTC,20.1,18.4,
2021/08/25,1200 UTC,22.4,20.1,
2021/08/25,1300 UTC,24.7,22.3,
2021/08/25,1400 UTC,27.4,24.7,
2021/08/25,1500 UTC,29.4,27.2,
2021/08/25,1600 UTC,30.5,28.8,
2021/08/25,1700 UTC,31.5,29.7,
2021/08/25,1800 UTC,31.8,30.8,
2021/08/25,1900 UTC,31.9,30.9,
2021/08/25,2000 UTC,31,30.3,
2021/08/25,2100 UTC,30.3,27.8,
2021/08/25,2200 UTC,28.2,26.7,
2021/08/25,2300 UTC,26.8,25.4,
2021/08/26,0000 UTC,25.8,24.2,
2021/08/26,0100 UTC,24.3,23.5,
2021/08/26,0200 UTC,24.5,23.2,
2021/08/26,0300 UTC,24.4,22.8,
2021/08/26,0400 UTC,23.8,22.4,
2021/08/26,0500 UTC,22.5,22,
2021/08/26,0600 UTC,22.9,21.4,
2021/08/26,0700 UTC,21.9,20.5,
2021/08/26,0800 UTC,22,20.3,
2021/08/26,0900 UTC,22.3,19.9,
2021-08-26,1000 UTC,20.1,19.7,19.9
2021/08/26,1100 UTC,22.3,19.7,
2021/08/26,1200 UTC,24.8,22,
2021/08/26,1300 UTC,27.3,24.2,
2021/08/26,1400 UTC,28,27.1,
2021/08/26,1500 UTC,29.9,27.5,
2021/08/26,1600 UTC,30.3,29,
2021/08/26,1700 UTC,31.9,29.8,
2021/08/26,1800 UTC,31.6,30.3,
2021/08/26,1900 UTC,31.8,25.5,
2021/08/26,2000 UTC,25.6,23.6,
2021/08/26,2100 UTC,23.7,21.9,
2021/08/26,2200 UTC,21.9,21.1,
2021/08/26,2300 UTC,21.2,20.6,
2021/08/27,0000 UTC,20.6,19.8,
2021/08/27,0100 UTC,19.9,19.2,
2021/08/27,0200 UTC,19.2,18,
2021/08/27,0300 UTC,18.2,17.9,
2021/08/27,0400 UTC,18.1,17.9,
2021/08/27,0500 UTC,18.1,17.1,
2021/08/27,0600 UTC,17.2,16.8,
2021/08/27,0700 UTC,16.9,16.6,
2021/08/27,0800 UTC,16.7,16.5,
2021/08/27,0900 UTC,16.5,16.3,
2021-08-27,1000 UTC,16.4,15.7,16.05
2021/08/27,1100 UTC,16.2,15.6,
2021/08/27,1200 UTC,16.1,15.7,
2021/08/27,1300 UTC,17.3,16.2,
2021/08/27,1400 UTC,17.7,16.9,
2021/08/27,1500 UTC,17.7,16.9,
2021/08/27,1600 UTC,17.9,17.3,
2021/08/27,1700 UTC,18.3,17.6,
2021/08/27,1800 UTC,17.9,17.6,
2021/08/27,1900 UTC,17.8,16.7,
2021/08/27,2000 UTC,17,16.4,
2021/08/27,2100 UTC,16.5,16.2,
2021/08/27,2200 UTC,16.5,16.4,
2021/08/27,2300 UTC,16.4,16,
2021/08/28,0000 UTC,16.1,16,
2021/08/28,0100 UTC,16.2,15.6,
2021/08/28,0200 UTC,15.6,15.4,
2021/08/28,0300 UTC,15.4,15.2,
2021/08/28,0400 UTC,15.8,15.4,
2021/08/28,0500 UTC,15.9,15.8,
2021/08/28,0600 UTC,15.8,15.5,
2021/08/28,0700 UTC,15.5,15.2,
2021/08/28,0800 UTC,15.6,15,
2021/08/28,0900 UTC,15.1,14.6,
2021-08-28,1000 UTC,14.8,14.4,14.6
2021/08/28,1100 UTC,14.4,14,
2021/08/28,1200 UTC,14.4,14.2,
2021/08/28,1300 UTC,14.5,14.1,
2021/08/28,1400 UTC,15.3,14.4,
2021/08/28,1500 UTC,15.3,14.9,
2021/08/28,1600 UTC,15.7,15.1,
2021/08/28,1700 UTC,15.7,15.5,
2021/08/28,1800 UTC,16.2,15.6,
2021/08/28,1900 UTC,16.7,16,
2021/08/28,2000 UTC,16.9,16.2,
2021/08/28,2100 UTC,16.3,15.7,
2021/08/28,2200 UTC,15.8,15.6,
2021/08/28,2300 UTC,15.9,15.6,
2021/08/29,0000 UTC,15.7,15.6,
2021/08/29,0100 UTC,15.7,15.4,
2021/08/29,0200 UTC,15.5,15.4,
2021/08/29,0300 UTC,15.6,15.5,
2021/08/29,0400 UTC,15.6,15.5,
2021/08/29,0500 UTC,15.6,15.5,
2021/08/29,0600 UTC,15.5,15.5,
2021/08/29,0700 UTC,15.5,15.5,
2021/08/29,0800 UTC,15.7,15.5,
2021/08/29,0900 UTC,15.6,15.6,
2021-08-29,1000 UTC,15.7,15.6,15.65
2021/08/29,1100 UTC,15.9,15.7,
2021/08/29,1200 UTC,16.7,15.8,
2021/08/29,1300 UTC,16.9,16.4,
2021/08/29,1400 UTC,18.5,16.7,
2021/08/29,1500 UTC,18.5,17.5,
2021/08/29,1600 UTC,18.6,18.1,
2021/08/29,1700 UTC,19.4,18.1,
2021/08/29,1800 UTC,18.8,17.6,
2021/08/29,1900 UTC,18.7,17.7,
2021/08/29,2000 UTC,18,17.7,
2021/08/29,2100 UTC,17.7,15.7,
2021/08/29,2200 UTC,16,15.9,
2021/08/29,2300 UTC,16.1,16,
2021/08/30,0000 UTC,16,15.9,
2021/08/30,0100 UTC,16,15.4,
2021/08/30,0200 UTC,15.6,15.3,
2021/08/30,0300 UTC,15.7,15.5,
2021/08/30,0400 UTC,15.7,15.5,
2021/08/30,0500 UTC,15.8,15.7,
2021/08/30,0600 UTC,15.7,15.5,
2021/08/30,0700 UTC,15.7,15.4,
2021/08/30,0800 UTC,15.7,15.4,
2021/08/30,0900 UTC,15.6,15.4,
2021-08-30,1000 UTC,15.8,15.5,15.65
2021/08/30,1100 UTC,16.6,15.8,
2021/08/30,1200 UTC,17.2,16.6,
2021/08/30,1300 UTC,18.4,17.1,
2021/08/30,1400 UTC,19.7,18.1,
2021/08/30,1500 UTC,21.1,19.5,
2021/08/30,1600 UTC,21.7,20.2,
2021/08/30,1700 UTC,22.1,20.5,
2021/08/30,1800 UTC,22.2,21,
2021/08/30,1900 UTC,21.3,20.3,
2021/08/30,2000 UTC,20.6,18.8,
2021/08/30,2100 UTC,18.8,17.6,
2021/08/30,2200 UTC,17.6,16.8,
2021/08/30,2300 UTC,16.8,16.5,
2021/08/31,0000 UTC,16.6,16.3,
2021/08/31,0100 UTC,16.3,16,
2021/08/31,0200 UTC,16.1,16,
2021/08/31,0300 UTC,16,15.7,
2021/08/31,0400 UTC,15.8,15.5,
2021/08/31,0500 UTC,15.6,15.5,
2021/08/31,0600 UTC,15.6,15.4,
2021/08/31,0700 UTC,15.4,15.2,
2021/08/31,0800 UTC,15.3,15.2,
2021/08/31,0900 UTC,15.3,14.7,
2021-08-31,1000 UTC,15.1,14.8,14.95
2021/08/31,1100 UTC,16,15.1,
2021/08/31,1200 UTC,17.3,16,
2021/08/31,1300 UTC,18.1,17.2,
2021/08/31,1400 UTC,20.2,18,
2021/08/31,1500 UTC,20.8,19.6,
2021/08/31,1600 UTC,23,20.2,
2021/08/31,1700 UTC,23.3,21.2,
2021/08/31,1800 UTC,23.6,21.9,
2021/08/31,1900 UTC,23.5,21.7,
2021/08/31,2000 UTC,21.9,19.7,
2021/08/31,2100 UTC,19.7,18.4,
2021/08/31,2200 UTC,18.4,17.1,
2021/08/31,2300 UTC,17.2,16.9,
2021/09/01,0000 UTC,17,16.8,
2021/09/01,0100 UTC,16.9,16.6,
2021/09/01,0200 UTC,16.7,16.3,
2021/09/01,0300 UTC,16.3,16,
2021/09/01,0400 UTC,16.2,15.8,
2021/09/01,0500 UTC,15.8,15,
2021/09/01,0600 UTC,15.2,14.7,
2021/09/01,0700 UTC,14.9,14.7,
2021/09/01,0800 UTC,14.9,14.5,
2021/09/01,0900 UTC,14.5,13.8,
2021-09-01,1000 UTC,14.8,13.9,14.35
2021/09/01,1100 UTC,16.4,14.8,
2021/09/01,1200 UTC,18.2,16.4,
2021/09/01,1300 UTC,20.5,17.6,
2021/09/01,1400 UTC,21.8,19.6,
2021/09/01,1500 UTC,23.1,21,
2021/09/01,1600 UTC,24.2,22.3,
2021/09/01,1700 UTC,24.5,23,
2021/09/01,1800 UTC,25.6,23.8,
2021/09/01,1900 UTC,25.6,23.5,
2021/09/01,2000 UTC,23.6,21.3,
2021/09/01,2100 UTC,21.4,18.5,
2021/09/01,2200 UTC,18.5,17.7,
2021/09/01,2300 UTC,17.7,17.3,
2021/09/02,0000 UTC,17.4,16.9,
2021/09/02,0100 UTC,16.9,16.3,
2021/09/02,0200 UTC,16.5,16.3,
2021/09/02,0300 UTC,16.5,15.9,
2021/09/02,0400 UTC,15.9,15.6,
2021/09/02,0500 UTC,15.6,15.1,
2021/09/02,0600 UTC,15.2,14.8,
2021/09/02,0700 UTC,14.9,14.5,
2021/09/02,0800 UTC,14.6,14.4,
2021/09/02,0900 UTC,14.4,14.2,
2021-09-02,1000 UTC,14.4,14.1,14.25
2021/09/02,1100 UTC,15.8,14.3,
2021/09/02,1200 UTC,18.8,15.5,
2021/09/02,1300 UTC,23.8,18.1,
2021/09/02,1400 UTC,26.4,22,
2021/09/02,1500 UTC,24.3,22.2,
2021/09/02,1600 UTC,26.4,24.3,
2021/09/02,1700 UTC,27.7,25.5,
2021/09/02,1800 UTC,27.4,25.4,
2021/09/02,1900 UTC,28.2,26.4,
2021/09/02,2000 UTC,27.9,26.6,
2021/09/02,2100 UTC,26.8,23.1,
2021/09/02,2200 UTC,23.1,21.9,
2021/09/02,2300 UTC,21.9,20.7,
2021/09/03,0000 UTC,20.7,19.5,
2021/09/03,0100 UTC,19.7,18.9,
2021/09/03,0200 UTC,19.2,18.9,
2021/09/03,0300 UTC,19,18.1,
2021/09/03,0400 UTC,18.3,17.7,
2021/09/03,0500 UTC,17.8,17.5,
2021/09/03,0600 UTC,17.6,17.1,
2021/09/03,0700 UTC,17.4,16.7,
2021/09/03,0800 UTC,16.8,16.2,
2021/09/03,0900 UTC,16.2,15.8,
2021-09-03,1000 UTC,16.5,15.8,16.15
2021/09/03,1100 UTC,18.8,16.4,
2021/09/03,1200 UTC,20.3,18.4,
2021/09/03,1300 UTC,23.3,20.3,
2021/09/03,1400 UTC,26,22.9,
2021/09/03,1500 UTC,27.4,25.6,
2021/09/03,1600 UTC,27.9,26.5,
2021/09/03,1700 UTC,28.9,27.1,
2021/09/03,1800 UTC,28.9,27.5,
2021/09/03,1900 UTC,29.5,28.1,
2021/09/03,2000 UTC,29.3,28.4,
2021/09/03,2100 UTC,28.7,26.6,
2021/09/03,2200 UTC,26.8,24,
2021/09/03,2300 UTC,24,23.2,
2021/09/04,0000 UTC,23.2,22.2,
2021/09/04,0100 UTC,22.4,21.3,
2021/09/04,0200 UTC,21.4,20.2,
2021/09/04,0300 UTC,20.7,20.1,
2021/09/04,0400 UTC,20.2,19.6,
2021/09/04,0500 UTC,19.8,19.2,
2021/09/04,0600 UTC,19.4,18.2,
2021/09/04,0700 UTC,18.4,17.9,
2021/09/04,0800 UTC,18.3,17,
2021/09/04,0900 UTC,17,16.2,
2021-09-04,1000 UTC,16.6,16,16.3
2021/09/04,1100 UTC,18.3,16.6,
2021/09/04,1200 UTC,20.4,18.1,
2021/09/04,1300 UTC,22.7,20.1,
2021/09/04,1400 UTC,24.6,21.5,
2021/09/04,1500 UTC,26.9,24.2,
2021/09/04,1600 UTC,30.1,26.4,
2021/09/04,1700 UTC,30.7,28.8,
2021/09/04,1800 UTC,30.5,29.1,
2021/09/04,1900 UTC,29.6,26.9,
2021/09/04,2000 UTC,27,22.3,
2021/09/04,2100 UTC,22.3,18.8,
2021/09/04,2200 UTC,18.8,17.7,
2021/09/04,2300 UTC,17.7,17.3,
2021/09/05,0000 UTC,17.6,17.3,
2021/09/05,0100 UTC,17.5,16.8,
2021/09/05,0200 UTC,17.2,16.8,
2021/09/05,0300 UTC,17.1,16.7,
2021/09/05,0400 UTC,17,16.6,
2021/09/05,0500 UTC,16.7,16.4,
2021/09/05,0600 UTC,16.4,16,
2021/09/05,0700 UTC,16,15.6,
2021/09/05,0800 UTC,15.7,15.5,
2021/09/05,0900 UTC,15.7,15.5,
2021-09-05,1000 UTC,16.3,15.6,15.95
2021/09/05,1100 UTC,16.7,16.3,
2021/09/05,1200 UTC,18.2,16.7,
2021/09/05,1300 UTC,20.4,18.2,
2021/09/05,1400 UTC,21.7,19.7,
2021/09/05,1500 UTC,22.9,20.7,
2021/09/05,1600 UTC,24.8,21.9,
2021/09/05,1700 UTC,27.4,24.4,
2021/09/05,1800 UTC,29.6,27.4,
2021/09/05,1900 UTC,30.5,29.3,
2021/09/05,2000 UTC,30.1,29.5,
2021/09/05,2100 UTC,29.5,28.2,
2021/09/05,2200 UTC,28.2,26.9,
2021/09/05,2300 UTC,27,24.3,
2021/09/06,0000 UTC,25.3,23.7,
2021/09/06,0100 UTC,24,23.1,
2021/09/06,0200 UTC,23.2,22,
2021/09/06,0300 UTC,22.4,21.5,
2021/09/06,0400 UTC,21.7,21.1,
2021/09/06,0500 UTC,21.2,20.3,
2021/09/06,0600 UTC,20.3,19.4,
2021/09/06,0700 UTC,19.4,18.5,
2021/09/06,0800 UTC,18.6,17.4,
2021/09/06,0900 UTC,17.4,17.2,
2021-09-06,1000 UTC,17.8,17.4,17.6
2021/09/06,1100 UTC,18.5,17.8,
2021/09/06,1200 UTC,19.5,18.4,
2021/09/06,1300 UTC,20.7,19.3,
2021/09/06,1400 UTC,22.6,20.2,
2021/09/06,1500 UTC,24.4,22.1,
2021/09/06,1600 UTC,26.3,23.9,
2021/09/06,1700 UTC,26.6,24.9,
2021/09/06,1800 UTC,26.1,24.4,
2021/09/06,1900 UTC,24.8,22.4,
2021/09/06,2000 UTC,23.1,20.5,
2021/09/06,2100 UTC,20.5,19.3,
2021/09/06,2200 UTC,19.4,18.9,
2021/09/06,2300 UTC,19,18.7,
2021/09/07,0000 UTC,18.8,18.3,
2021/09/07,0100 UTC,18.6,18.2,
2021/09/07,0200 UTC,18.3,18.1,
2021/09/07,0300 UTC,18.3,17.9,
2021/09/07,0400 UTC,17.9,17.4,
2021/09/07,0500 UTC,17.4,17.3,
2021/09/07,0600 UTC,17.4,17,
2021/09/07,0700 UTC,17.3,17.1,
2021/09/07,0800 UTC,17.5,17.2,
2021/09/07,0900 UTC,17.5,17.4,
2021-09-07,1000 UTC,17.5,17.1,17.3
2021/09/07,1100 UTC,17.8,17.4,
2021/09/07,1200 UTC,19,17.8,
2021/09/07,1300 UTC,20.6,18.8,
2021/09/07,1400 UTC,22,19.9,
2021/09/07,1500 UTC,24.3,22,
2021/09/07,1600 UTC,25.4,23.7,
2021/09/07,1700 UTC,26.5,24.8,
2021/09/07,1800 UTC,27.4,25.8,
2021/09/07,1900 UTC,27.7,26,
2021/09/07,2000 UTC,26,23,
2021/09/07,2100 UTC,23.1,20.5,
2021/09/07,2200 UTC,20.5,19.2,
2021/09/07,2300 UTC,19.2,18.7,
2021/09/08,0000 UTC,19,18.7,
2021/09/08,0100 UTC,19,18.8,
2021/09/08,0200 UTC,19,18.6,
2021/09/08,0300 UTC,18.7,18,
2021/09/08,0400 UTC,18,17.7,
2021/09/08,0500 UTC,17.9,17.7,
2021/09/08,0600 UTC,18,17.7,
2021/09/08,0700 UTC,17.8,17.5,
2021/09/08,0800 UTC,17.6,17.3,
2021/09/08,0900 UTC,17.4,17.3,
2021-09-08,1000 UTC,17.4,17.2,17.3
2021/09/08,1100 UTC,18.4,17.4,
2021/09/08,1200 UTC,20.4,18.3,
2021/09/08,1300 UTC,22.4,19.8,
2021/09/08,1400 UTC,25.8,22.1,
2021/09/08,1500 UTC,28.7,24.9,
2021/09/08,1600 UTC,32.2,28.2,
2021/09/08,1700 UTC,33.5,31.7,
2021/09/08,1800 UTC,33.7,33,
2021/09/08,1900 UTC,33.6,32.9,
2021/09/08,2000 UTC,33.4,32.6,
2021/09/08,2100 UTC,32.7,31.8,
2021/09/08,2200 UTC,32,30.6,
2021/09/08,2300 UTC,30.7,28.9,
2021/09/09,0000 UTC,29.6,28.7,
2021/09/09,0100 UTC,28.9,26.1,
2021/09/09,0200 UTC,26.5,21.2,
2021/09/09,0300 UTC,21.2,20.1,
2021/09/09,0400 UTC,20.3,19.7,
2021/09/09,0500 UTC,20,19.6,
2021/09/09,0600 UTC,20,19.8,
2021/09/09,0700 UTC,20.2,20,
2021/09/09,0800 UTC,20.4,20.1,
2021/09/09,0900 UTC,20.4,20.3,
2021-09-09,1000 UTC,20.7,20.3,20.5
2021/09/09,1100 UTC,22.7,20.7,
2021/09/09,1200 UTC,24.9,22.4,
2021/09/09,1300 UTC,27,24.6,
2021/09/09,1400 UTC,29.2,26.5,
2021/09/09,1500 UTC,29.4,28.2,
2021/09/09,1600 UTC,28.5,22.9,
2021/09/09,1700 UTC,26,24.3,
2021/09/09,1800 UTC,25.8,25.2,
2021/09/09,1900 UTC,25.2,21,
2021/09/09,2000 UTC,21.1,20.7,
2021/09/09,2100 UTC,21.2,20.6,
2021/09/09,2200 UTC,20.8,20.5,
2021/09/09,2300 UTC,20.7,19.2,
2021/09/10,0000 UTC,19.9,19.7,
2021/09/10,0100 UTC,20.1,19.7,
2021/09/10,0200 UTC,20,19.7,
2021/09/10,0300 UTC,20.3,19.8,
2021/09/10,0400 UTC,19.9,19.6,
2021/09/10,0500 UTC,20,19.6,
2021/09/10,0600 UTC,20,19.2,
2021/09/10,0700 UTC,19.2,18.8,
2021/09/10,0800 UTC,19.2,18.8,
2021/09/10,0900 UTC,19,18.8,
2021-09-10,1000 UTC,19.2,18.9,19.05
2021/09/10,1100 UTC,19.6,19.1,
2021/09/10,1200 UTC,20.8,19.6,
2021/09/10,1300 UTC,21.4,20.6,
2021/09/10,1400 UTC,22.8,21.3,
2021/09/10,1500 UTC,23.7,22.1,
2021/09/10,1600 UTC,24.5,22.8,
2021/09/10,1700 UTC,23.8,22.6,
2021/09/10,1800 UTC,24.4,23.2,
2021/09/10,1900 UTC,23.2,22.1,
2021/09/10,2000 UTC,22.2,21.5,
2021/09/10,2100 UTC,21.5,21.1,
2021/09/10,2200 UTC,21.1,20.8,
